PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,PROMPT,HIGHLIGHTS,UNIMPORTANT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",0,1749555324883,1749555326030,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",1,1749555325396,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",2,1749555325426,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",3,1749555325456,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",4,1749555325487,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",5,1749555325518,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",6,1749555325548,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",7,1749555325594,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",8,1749555325626,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",9,1749555325658,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",10,1749555325688,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",11,1749555325719,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",12,1749555325750,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",13,1749555325782,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",14,1749555325813,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",15,1749555325872,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",16,1749555325889,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",17,1749555325919,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",18,1749555325950,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",19,1749555325980,0,e,69, Never
eee,text-to-prompt,1,eeeeeeeeeeeeeeeeeeeee,"[9,11]","",20,1749555326011,0,e,69, Never
