PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,PROMPT,HIGHLIGHTS,UNIMPORTANT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",0,1749555306861,1749555307895,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",1,1749555307369,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",2,1749555307397,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",3,1749555307428,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",4,1749555307474,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",5,1749555307505,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",6,1749555307536,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",7,1749555307567,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",8,1749555307597,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",9,1749555307628,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",10,1749555307659,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",11,1749555307705,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",12,1749555307735,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",13,1749555307766,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",14,1749555307797,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",15,1749555307828,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",16,1749555307860,0,e,69, Never
eee,free,0,eeeeeeeeeeeeeeeeee,"[5,7]","",17,1749555307889,0,e,69, Never
