PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,PROMPT,HIGHLIGHTS,UNIMPORTANT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",0,1749555040101,1749555041383,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",1,1749555040607,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",2,1749555040639,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",3,1749555040668,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",4,1749555040715,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",5,1749555040745,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",6,1749555040776,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",7,1749555040806,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",8,1749555040837,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",9,1749555040869,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",10,1749555040901,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",11,1749555040931,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",12,1749555040977,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",13,1749555041009,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",14,1749555041040,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",15,1749555041070,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",16,1749555041101,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",17,1749555041132,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",18,1749555041163,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",19,1749555041194,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",20,1749555041240,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",21,1749555041272,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",22,1749555041304,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",23,1749555041335,0,w,87, Rarely
f,text-to-prompt,1,wwwwwwwwwwwwwwwwwwwwwwwww,"[11,15]","",24,1749555041369,0,w,87, Rarely
